domain_len,sld_len,subdomain_len,label_count,max_label_len,avg_label_len,total_label_ratio,per_label_ratio,digit_ratio,upper_ratio,hyphen_ratio,alpha_ratio,sld_digit_ratio,sld_alpha_ratio,entropy_full,entropy_sld,entropy_subdomain,bigram_entropy_sld,trigram_entropy_sld,bigram_entropy_full,consonant_vowel_ratio,longest_consonant_run,has_meaningful_word,unique_char_ratio,is_common_tld,is_suspicious_tld,tld_len,has_subdomain,subdomain_count,has_digits,numeric_percentage
14.0,10.0,0.0,2.0,10.0,6.5,0.05533596837944664,0.15873015873015872,0.0,0.0,0.0,0.9999999999230769,0.0,0.9999999999,2.931208948910323,2.6464393446710157,0.0,3.169925001442312,3.0,3.584962500721156,3.999999998,5.0,0.0,0.69999999993,1.0,0.0,3.0,0.0,0.0,0.0,0.0
20.0,16.0,0.0,2.0,16.0,9.5,0.07905138339920949,0.25396825396825395,0.0,0.0,0.0,0.9999999999473684,0.0,0.9999999999375,3.6818808028034025,3.625,0.0,3.906890595608519,3.807354922057604,4.169925001442312,15999999999.999998,16.0,0.0,0.8124999999492187,1.0,0.0,3.0,0.0,0.0,0.0,0.0
16.0,12.0,0.0,2.0,12.0,7.5,0.06324110671936758,0.19047619047619047,0.0,0.0,0.0,0.9999999999333333,0.0,0.9999999999166667,3.323231428797621,3.084962500721156,0.0,3.4594316186372973,3.3219280948873626,3.807354922057604,0.9999999998333333,2.0,0.0,0.7499999999375,1.0,1.0,3.0,0.0,0.0,0.0,0.0
14.0,10.0,0.0,2.0,10.0,6.5,0.05533596837944664,0.15873015873015872,0.0,0.0,0.0,0.9999999999230769,0.0,0.9999999999,3.238901256602631,3.1219280948873624,0.0,3.169925001442312,3.0,3.584962500721156,1.499999999625,2.0,0.0,0.89999999991,1.0,0.0,3.0,0.0,0.0,0.0,0.0
22.0,18.0,0.0,2.0,18.0,10.5,0.08695652173913043,0.2857142857142857,0.0,0.0,0.0,0.999999999952381,0.0,0.9999999999444444,3.594465636961452,3.4613201402110083,0.0,4.087462841250339,4.0,4.321928094887363,1.5714285712040816,3.0,0.0,0.6666666666296296,1.0,0.0,3.0,0.0,0.0,0.0,0.0
20.0,4.0,11.0,3.0,11.0,6.0,0.07905138339920949,0.1746031746031746,0.0,0.0,0.0,0.9999999999444444,0.0,0.99999999975,3.169925001442312,0.8112781244591328,3.095795255000934,0.9182958340544896,1.0,3.9698157824268097,0.3333333332222222,1.0,0.0,0.499999999875,1.0,0.0,3.0,1.0,1.0,0.0,0.0
14.0,10.0,0.0,2.0,10.0,6.5,0.05533596837944664,0.15873015873015872,0.0,0.0,0.0,0.9999999999230769,0.0,0.9999999999,3.238901256602631,2.9219280948873623,0.0,3.169925001442312,3.0,3.584962500721156,1.499999999625,2.0,0.0,0.79999999992,1.0,0.0,3.0,0.0,0.0,0.0,0.0
11.0,8.0,0.0,2.0,8.0,5.0,0.043478260869565216,0.12698412698412698,0.0,0.0,0.0,0.9999999999,0.0,0.999999999875,2.9219280948873623,2.75,0.0,2.8073549220576037,2.584962500721156,3.169925001442312,0.99999999975,1.0,0.0,0.874999999890625,1.0,0.0,2.0,0.0,0.0,0.0,0.0
11.0,8.0,0.0,2.0,8.0,5.0,0.043478260869565216,0.12698412698412698,0.0,0.0,0.0,0.9999999999,0.0,0.999999999875,2.9219280948873623,2.75,0.0,2.8073549220576037,2.584962500721156,3.169925001442312,1.6666666661111111,2.0,0.0,0.874999999890625,1.0,0.0,2.0,0.0,0.0,0.0,0.0
23.0,4.0,14.0,3.0,14.0,7.0,0.09090909090909091,0.2222222222222222,0.0,0.0,0.0,0.999999999952381,0.0,0.99999999975,3.486624565223814,1.5,3.3248629576173565,1.584962500721156,1.0,4.321928094887363,3999999999.9999995,4.0,0.0,0.7499999998125,1.0,0.0,3.0,1.0,1.0,0.0,0.0
