domain_len,sld_len,subdomain_len,label_count,max_label_len,avg_label_len,total_label_ratio,per_label_ratio,digit_ratio,upper_ratio,hyphen_ratio,alpha_ratio,sld_digit_ratio,sld_alpha_ratio,entropy_full,entropy_sld,entropy_subdomain,bigram_entropy_sld,trigram_entropy_sld,bigram_entropy_full,consonant_vowel_ratio,longest_consonant_run,has_meaningful_word,unique_char_ratio,is_common_tld,is_suspicious_tld,tld_len,has_subdomain,subdomain_count,has_digits,numeric_percentage
19.0,15.0,0.0,2.0,15.0,9.0,0.07509881422924901,0.23809523809523808,0.0,0.0,0.0,0.9999999999444444,0.0,0.9999999999333333,3.8365916681089787,3.640223928941852,0.0,3.807354922057604,3.7004397181410926,4.087462841250339,1.9999999996,3.0,0.0,0.8666666666088889,1.0,0.0,3.0,0.0,0.0,0.0,0.0
17.0,13.0,0.0,2.0,13.0,8.0,0.06719367588932806,0.20634920634920634,0.0,0.0,0.0,0.9999999999375,0.0,0.9999999999230769,3.577819531114783,3.3927474104487847,0.0,3.584962500721156,3.4594316186372973,3.906890595608519,2.2499999994375,3.0,0.0,0.8461538460887574,1.0,0.0,3.0,0.0,0.0,0.0,0.0
27.0,3.0,20.0,3.0,20.0,8.333333333333334,0.1067193675889328,0.31746031746031744,0.0,0.0,0.0,0.99999999996,0.0,0.9999999996666666,3.4790795706241746,1.584962500721156,3.341446071165522,1.0,-0.0,4.584962500721156,1.9999999979999998,1.0,0.0,0.9999999996666666,0.0,0.0,2.0,1.0,1.0,0.0,0.0
14.0,10.0,0.0,2.0,10.0,6.5,0.05533596837944664,0.15873015873015872,0.07692307691715976,0.0,0.0,0.9230769230059171,0.09999999999,0.89999999991,3.3927474104487847,3.1219280948873624,0.0,3.169925001442312,3.0,3.584962500721156,1.9999999993333333,3.0,0.0,0.89999999991,1.0,0.0,3.0,0.0,0.0,1.0,0.07142857142346938
31.0,8.0,18.0,3.0,18.0,9.666666666666666,0.1225296442687747,0.2857142857142857,0.0,0.0,0.0,0.9999999999655173,0.0,0.999999999875,3.8664331502253835,2.75,3.5032583347756456,2.8073549220576037,2.584962500721156,4.807354922057605,2.9999999985,3.0,1.0,0.874999999890625,1.0,0.0,3.0,1.0,1.0,0.0,0.0
15.0,11.0,0.0,2.0,11.0,7.0,0.05928853754940711,0.1746031746031746,0.0,0.0,0.0,0.9999999999285715,0.0,0.9999999999090909,2.664497779200461,2.6635327548042547,0.0,3.1219280948873624,3.169925001442312,3.3927474104487847,1.19999999976,2.0,0.0,0.6363636363057851,1.0,0.0,3.0,0.0,0.0,0.0,0.0
18.0,14.0,0.0,2.0,14.0,8.5,0.07114624505928854,0.2222222222222222,0.0,0.0,0.0,0.9999999999411765,0.0,0.9999999999285715,3.3371753411230767,3.0391486719030705,0.0,3.7004397181410926,3.584962500721156,4.0,0.9999999998571428,2.0,0.0,0.6428571428112245,1.0,0.0,3.0,0.0,0.0,0.0,0.0
17.0,13.0,0.0,2.0,13.0,8.0,0.06719367588932806,0.20634920634920634,0.0,0.0,0.0,0.9999999999375,0.0,0.9999999999230769,3.1556390622295662,2.873140679513133,0.0,3.584962500721156,3.4594316186372973,3.906890595608519,1.59999999968,2.0,0.0,0.6153846153372781,1.0,0.0,3.0,0.0,0.0,0.0,0.0
26.0,16.0,0.0,2.0,16.0,12.5,0.10276679841897234,0.25396825396825395,0.0,0.0,0.0,0.99999999996,0.0,0.9999999999375,3.653660689688186,3.202819531114783,0.0,3.640223928941852,3.6644977792004614,4.418295834054489,1.666666666388889,3.0,0.0,0.6249999999609375,0.0,0.0,9.0,0.0,0.0,0.0,0.0
16.0,12.0,0.0,2.0,12.0,7.5,0.06324110671936758,0.19047619047619047,0.0,0.0,0.0,0.9999999999333333,0.0,0.9999999999166667,3.323231428797621,3.2516291673878226,0.0,3.2776134368191157,3.3219280948873626,3.6644977792004614,1.3999999997199999,4.0,0.0,0.8333333332638889,1.0,0.0,3.0,0.0,0.0,0.0,0.0
20.0,16.0,0.0,2.0,16.0,9.5,0.07905138339920949,0.25396825396825395,0.0,0.0,0.10526315788919667,0.8947368420581717,0.0,0.8749999999453125,3.4058222502856905,3.202819531114783,0.0,3.773557262275186,3.807354922057604,4.058813890331201,1.333333333111111,2.0,0.0,0.6249999999609375,1.0,0.0,3.0,0.0,0.0,0.0,0.0
20.0,16.0,0.0,2.0,16.0,9.5,0.07905138339920949,0.25396825396825395,0.0,0.0,0.0,0.9999999999473684,0.0,0.9999999999375,3.471354487013929,3.077819531114783,0.0,3.773557262275186,3.807354922057604,4.058813890331201,1.2857142855306123,3.0,0.0,0.6249999999609375,1.0,0.0,3.0,0.0,0.0,0.0,0.0
11.0,8.0,0.0,2.0,8.0,5.0,0.043478260869565216,0.12698412698412698,0.0,0.0,0.0,0.9999999999,0.0,0.999999999875,2.8464393446710154,2.75,0.0,2.8073549220576037,2.584962500721156,3.169925001442312,0.99999999975,2.0,0.0,0.874999999890625,0.0,0.0,2.0,0.0,0.0,0.0,0.0
16.0,12.0,0.0,2.0,12.0,7.5,0.06324110671936758,0.19047619047619047,0.0,0.0,0.06666666666222222,0.9333333332711111,0.0,0.9166666665902777,3.3735572622751855,3.084962500721156,0.0,3.4594316186372973,3.3219280948873626,3.807354922057604,1.7499999995625,2.0,0.0,0.7499999999375,1.0,0.0,3.0,0.0,0.0,0.0,0.0
18.0,6.0,7.0,3.0,7.0,5.333333333333333,0.07114624505928854,0.1111111111111111,0.0,0.0,0.0,0.9999999999375,0.0,0.9999999998333333,3.375,2.584962500721156,2.521640636343318,2.321928094887362,2.0,3.906890595608519,4.999999995,4.0,0.0,0.9999999998333333,1.0,0.0,3.0,1.0,1.0,0.0,0.0
15.0,11.0,0.0,2.0,11.0,7.0,0.05928853754940711,0.1746031746031746,0.0,0.0,0.07142857142346938,0.928571428505102,0.0,0.9090909090082645,3.521640636343318,3.4594316186372973,0.0,3.3219280948873626,3.169925001442312,3.7004397181410926,1.499999999625,2.0,0.0,0.9999999999090909,1.0,0.0,3.0,0.0,0.0,0.0,0.0
17.0,13.0,0.0,2.0,13.0,8.0,0.06719367588932806,0.20634920634920634,0.0,0.0,0.0,0.9999999999375,0.0,0.9999999999230769,3.625,3.238901256602631,0.0,3.4182958340544896,3.4594316186372973,3.773557262275186,1.59999999968,2.0,0.0,0.7692307691715976,1.0,0.0,3.0,0.0,0.0,0.0,0.0
10.0,7.0,0.0,2.0,7.0,4.5,0.039525691699604744,0.1111111111111111,0.0,0.0,0.0,0.9999999998888889,0.0,0.9999999998571428,2.4193819456463714,2.2359263506290326,0.0,2.584962500721156,2.321928094887362,3.0,1.3333333328888888,2.0,0.0,0.7142857141836735,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12.0,8.0,0.0,2.0,8.0,5.5,0.04743083003952569,0.12698412698412698,0.0,0.0,0.0,0.9999999999090909,0.0,0.999999999875,2.8453509366224368,2.1556390622295662,0.0,2.521640636343318,2.584962500721156,3.1219280948873624,0.99999999975,2.0,0.0,0.624999999921875,1.0,0.0,3.0,0.0,0.0,0.0,0.0
21.0,17.0,0.0,2.0,17.0,10.0,0.08300395256916997,0.2698412698412698,0.0,0.0,0.0,0.99999999995,0.0,0.9999999999411765,3.408694969562842,3.1751231351134606,0.0,4.0,3.906890595608519,4.247927513443585,1.124999999859375,2.0,0.0,0.588235294083045,1.0,0.0,3.0,0.0,0.0,0.0,0.0
17.0,13.0,0.0,2.0,13.0,8.0,0.06719367588932806,0.20634920634920634,0.0,0.0,0.0,0.9999999999375,0.0,0.9999999999230769,3.5,3.238901256602631,0.0,3.584962500721156,3.4594316186372973,3.906890595608519,1.59999999968,2.0,0.0,0.7692307691715976,1.0,0.0,3.0,0.0,0.0,0.0,0.0
14.0,11.0,0.0,2.0,11.0,6.5,0.05533596837944664,0.1746031746031746,0.0,0.0,0.0,0.9999999999230769,0.0,0.9999999999090909,2.873140679513133,2.913977073182752,0.0,3.3219280948873626,3.169925001442312,3.4182958340544896,1.7499999995625,2.0,0.0,0.7272727272066115,1.0,0.0,2.0,0.0,0.0,0.0,0.0
18.0,14.0,0.0,2.0,14.0,8.5,0.07114624505928854,0.2222222222222222,0.0,0.0,0.0,0.9999999999411765,0.0,0.9999999999285715,3.2639334294856335,3.0930692077718898,0.0,3.7004397181410926,3.584962500721156,3.875,0.74999999990625,1.0,1.0,0.7142857142346939,1.0,0.0,3.0,0.0,0.0,0.0,0.0
20.0,16.0,0.0,2.0,16.0,9.5,0.07905138339920949,0.25396825396825395,0.157894736833795,0.0,0.0,0.8421052631135734,0.18749999998828126,0.8124999999492187,4.037401197654112,3.75,0.0,3.906890595608519,3.807354922057604,4.169925001442312,1.59999999968,2.0,0.0,0.8749999999453125,1.0,0.0,3.0,0.0,0.0,1.0,0.1499999999925
15.0,11.0,0.0,2.0,11.0,7.0,0.05928853754940711,0.1746031746031746,0.14285714284693876,0.0,0.0,0.8571428570816326,0.18181818180165288,0.8181818181074381,3.3787834934861753,3.2776134368191157,0.0,3.3219280948873626,3.169925001442312,3.7004397181410926,1.9999999993333333,2.0,0.0,0.9090909090082645,1.0,0.0,3.0,0.0,0.0,1.0,0.13333333332444444
14.0,10.0,0.0,2.0,10.0,6.5,0.05533596837944664,0.15873015873015872,0.0,0.0,0.07692307691715976,0.9230769230059171,0.0,0.89999999991,3.3927474104487847,3.1219280948873624,0.0,3.169925001442312,3.0,3.584962500721156,3.49999999825,3.0,0.0,0.89999999991,1.0,0.0,3.0,0.0,0.0,0.0,0.0
12.0,9.0,0.0,2.0,9.0,5.5,0.04743083003952569,0.14285714285714285,0.0,0.0,0.0,0.9999999999090909,0.0,0.9999999998888889,3.2776134368191157,2.94770277922009,0.0,3.0,2.8073549220576037,3.3219280948873626,3.49999999825,3.0,1.0,0.8888888887901234,0.0,0.0,2.0,0.0,0.0,0.0,0.0
18.0,2.0,12.0,3.0,12.0,5.333333333333333,0.07114624505928854,0.19047619047619047,0.0,0.0,0.0,0.9999999999375,0.0,0.9999999995,3.2806390622295662,1.0,3.0220552088742005,-0.0,0.0,3.773557262275186,0.9999999989999999,1.0,0.0,0.9999999995,0.0,0.0,2.0,1.0,1.0,0.0,0.0
17.0,14.0,0.0,2.0,14.0,8.0,0.06719367588932806,0.2222222222222222,0.0,0.0,0.0,0.9999999999375,0.0,0.9999999999285715,2.98345859334435,2.9852281360342516,0.0,3.546593564294939,3.584962500721156,3.773557262275186,0.9999999998571428,2.0,0.0,0.6428571428112245,1.0,0.0,2.0,0.0,0.0,0.0,0.0
14.0,11.0,0.0,2.0,11.0,6.5,0.05533596837944664,0.1746031746031746,0.0,0.0,0.07692307691715976,0.9230769230059171,0.0,0.9090909090082645,3.0850551027564768,3.095795255000934,0.0,3.3219280948873626,3.169925001442312,3.584962500721156,0.9999999998,1.0,0.0,0.8181818181074381,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13.0,9.0,0.0,2.0,9.0,6.0,0.05138339920948617,0.14285714285714285,0.0,0.0,0.0,0.9999999999166667,0.0,0.9999999998888889,3.084962500721156,2.94770277922009,0.0,3.0,2.8073549220576037,3.4594316186372973,1.2499999996875,2.0,0.0,0.8888888887901234,1.0,0.0,3.0,0.0,0.0,0.0,0.0
14.0,11.0,0.0,2.0,11.0,6.5,0.05533596837944664,0.1746031746031746,0.0,0.0,0.07692307691715976,0.9230769230059171,0.0,0.9090909090082645,3.238901256602631,2.913977073182752,0.0,3.3219280948873626,3.169925001442312,3.584962500721156,1.499999999625,2.0,0.0,0.7272727272066115,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12.0,2.0,6.0,3.0,6.0,3.3333333333333335,0.04743083003952569,0.09523809523809523,0.0,0.0,0.0,0.9999999999,0.0,0.9999999995,2.9219280948873623,1.0,2.584962500721156,-0.0,0.0,3.169925001442312,0.9999999989999999,1.0,0.0,0.9999999995,0.0,0.0,2.0,1.0,1.0,0.0,0.0
25.0,22.0,0.0,2.0,22.0,12.0,0.09881422924901186,0.3492063492063492,0.0,0.0,0.04166666666493055,0.9583333332934028,0.0,0.9545454545020661,3.4906015629507223,3.4428621651554665,0.0,4.20184123230257,4.321928094887363,4.349648912578752,1.09999999989,2.0,0.0,0.5909090908822314,1.0,0.0,2.0,0.0,0.0,0.0,0.0
15.0,7.0,0.0,2.0,7.0,7.0,0.05928853754940711,0.1111111111111111,0.0,0.0,0.0,0.9999999999285715,0.0,0.9999999998571428,3.1820058147602133,2.8073549220576037,0.0,2.584962500721156,2.321928094887362,3.546593564294939,2.49999999875,2.0,1.0,0.9999999998571428,0.0,0.0,7.0,0.0,0.0,0.0,0.0
14.0,11.0,0.0,2.0,11.0,6.5,0.05533596837944664,0.1746031746031746,0.0,0.0,0.0,0.9999999999230769,0.0,0.9999999999090909,3.3927474104487847,3.4594316186372973,0.0,3.3219280948873626,3.169925001442312,3.4182958340544896,2.6666666657777776,3.0,0.0,0.9999999999090909,1.0,0.0,2.0,0.0,0.0,0.0,0.0
11.0,8.0,0.0,2.0,8.0,5.0,0.043478260869565216,0.12698412698412698,0.0,0.0,0.0,0.9999999999,0.0,0.999999999875,3.1219280948873624,2.75,0.0,2.8073549220576037,2.584962500721156,3.169925001442312,0.99999999975,1.0,0.0,0.874999999890625,0.0,0.0,2.0,0.0,0.0,0.0,0.0
30.0,6.0,19.0,3.0,19.0,9.333333333333334,0.11857707509881422,0.30158730158730157,0.0,0.0,0.0,0.9999999999642857,0.0,0.9999999998333333,3.743982153814128,2.584962500721156,3.5368867237421675,2.321928094887362,2.0,4.60673935401532,4.999999995,4.0,0.0,0.9999999998333333,1.0,0.0,3.0,1.0,1.0,0.0,0.0
27.0,23.0,0.0,2.0,23.0,13.0,0.1067193675889328,0.36507936507936506,0.0,0.0,0.0,0.9999999999615384,0.0,0.9999999999565218,3.3937409315627427,3.1333807190554,0.0,4.277613436819116,4.392317422778761,4.483856189774725,1.29999999987,3.0,0.0,0.47826086954442343,1.0,0.0,3.0,0.0,0.0,0.0,0.0
11.0,7.0,0.0,2.0,7.0,5.0,0.043478260869565216,0.1111111111111111,0.0,0.0,0.0,0.9999999999,0.0,0.9999999998571428,3.1219280948873624,2.8073549220576037,0.0,2.584962500721156,2.321928094887362,3.169925001442312,5.9999999939999995,4.0,0.0,0.9999999998571428,1.0,0.0,3.0,0.0,0.0,0.0,0.0
12.0,8.0,0.0,2.0,8.0,5.5,0.04743083003952569,0.12698412698412698,0.0,0.0,0.0,0.9999999999090909,0.0,0.999999999875,2.913977073182752,2.75,0.0,2.8073549220576037,2.584962500721156,3.3219280948873626,1.6666666661111111,2.0,0.0,0.874999999890625,1.0,0.0,3.0,0.0,0.0,0.0,0.0
21.0,2.0,15.0,3.0,15.0,6.333333333333333,0.08300395256916997,0.23809523809523808,0.0,0.0,0.0,0.9999999999473684,0.0,0.9999999995,3.471354487013929,1.0,3.1898980954642875,-0.0,0.0,3.94770277922009,0.9999999989999999,1.0,0.0,0.9999999995,1.0,0.0,2.0,1.0,1.0,0.0,0.0
12.0,8.0,0.0,2.0,8.0,5.5,0.04743083003952569,0.12698412698412698,0.0,0.0,0.0,0.9999999999090909,0.0,0.999999999875,3.4594316186372973,3.0,0.0,2.8073549220576037,2.584962500721156,3.3219280948873626,1.6666666661111111,2.0,0.0,0.999999999875,1.0,0.0,3.0,0.0,0.0,0.0,0.0
18.0,2.0,12.0,3.0,12.0,5.333333333333333,0.07114624505928854,0.19047619047619047,0.0,0.0,0.0,0.9999999999375,0.0,0.9999999995,3.2806390622295662,1.0,3.0220552088742005,-0.0,0.0,3.906890595608519,0.9999999989999999,1.0,0.0,0.9999999995,1.0,0.0,2.0,1.0,1.0,0.0,0.0
16.0,13.0,0.0,2.0,13.0,7.5,0.06324110671936758,0.20634920634920634,0.0,0.0,0.0,0.9999999999333333,0.0,0.9999999999230769,3.640223928941852,3.3927474104487847,0.0,3.584962500721156,3.4594316186372973,3.807354922057604,2.2499999994375,3.0,0.0,0.8461538460887574,0.0,0.0,2.0,0.0,0.0,0.0,0.0
27.0,23.0,0.0,2.0,23.0,13.0,0.1067193675889328,0.36507936507936506,0.0,0.0,0.0,0.9999999999615384,0.0,0.9999999999565218,3.5465935642949384,3.5342190211803404,0.0,4.3685225277282065,4.392317422778761,4.563856189774725,1.29999999987,3.0,0.0,0.5652173912797731,1.0,0.0,3.0,0.0,0.0,0.0,0.0
12.0,8.0,0.0,2.0,8.0,5.5,0.04743083003952569,0.12698412698412698,0.0,0.0,0.0,0.9999999999090909,0.0,0.999999999875,3.095795255000934,3.0,0.0,2.8073549220576037,2.584962500721156,3.1219280948873624,1.6666666661111111,2.0,0.0,0.999999999875,1.0,0.0,3.0,0.0,0.0,0.0,0.0
10.0,6.0,0.0,2.0,6.0,4.5,0.039525691699604744,0.09523809523809523,0.0,0.0,0.0,0.9999999998888889,0.0,0.9999999998333333,2.725480556997868,2.2516291673878226,0.0,2.321928094887362,2.0,3.0,6000000000.0,6.0,0.0,0.8333333331944445,1.0,0.0,3.0,0.0,0.0,0.0,0.0
15.0,11.0,0.0,2.0,11.0,7.0,0.05928853754940711,0.1746031746031746,0.0,0.0,0.0,0.9999999999285715,0.0,0.9999999999090909,3.1820058147602133,2.913977073182752,0.0,3.3219280948873626,3.169925001442312,3.7004397181410926,1.19999999976,3.0,0.0,0.7272727272066115,1.0,0.0,3.0,0.0,0.0,0.0,0.0
15.0,12.0,0.0,2.0,12.0,7.0,0.05928853754940711,0.19047619047619047,0.0,0.0,0.07142857142346938,0.928571428505102,0.0,0.9166666665902777,3.1820058147602133,3.2516291673878226,0.0,3.4594316186372973,3.3219280948873626,3.7004397181410926,1.19999999976,2.0,0.0,0.8333333332638889,0.0,0.0,2.0,0.0,0.0,0.0,0.0
17.0,13.0,0.0,2.0,13.0,8.0,0.06719367588932806,0.20634920634920634,0.0,0.0,0.0,0.9999999999375,0.0,0.9999999999230769,3.25,2.931208948910323,0.0,3.4182958340544896,3.4594316186372973,3.773557262275186,1.59999999968,2.0,0.0,0.6923076922544379,1.0,0.0,3.0,0.0,0.0,0.0,0.0
14.0,10.0,0.0,2.0,10.0,6.5,0.05533596837944664,0.15873015873015872,0.0,0.0,0.0,0.9999999999230769,0.0,0.9999999999,2.931208948910323,2.8464393446710154,0.0,3.169925001442312,3.0,3.4182958340544896,1.499999999625,3.0,0.0,0.79999999992,1.0,0.0,3.0,0.0,0.0,0.0,0.0
16.0,12.0,0.0,2.0,12.0,7.5,0.06324110671936758,0.19047619047619047,0.0,0.0,0.0,0.9999999999333333,0.0,0.9999999999166667,3.240223928941852,2.918295834054489,0.0,2.913977073182752,2.9219280948873623,3.3787834934861753,1.9999999995,3.0,0.0,0.6666666666111111,1.0,0.0,3.0,0.0,0.0,0.0,0.0
11.0,7.0,0.0,2.0,7.0,5.0,0.043478260869565216,0.1111111111111111,0.0,0.0,0.0,0.9999999999,0.0,0.9999999998571428,2.5219280948873624,2.2359263506290326,0.0,2.2516291673878226,2.321928094887362,2.94770277922009,1.3333333328888888,2.0,0.0,0.7142857141836735,1.0,0.0,3.0,0.0,0.0,0.0,0.0
17.0,13.0,0.0,2.0,13.0,8.0,0.06719367588932806,0.20634920634920634,0.0,0.0,0.06249999999609375,0.9374999999414062,0.0,0.9230769230059171,3.452819531114783,3.180832987205441,0.0,3.584962500721156,3.4594316186372973,3.906890595608519,2.999999999,5.0,0.0,0.7692307691715976,1.0,0.0,3.0,0.0,0.0,0.0,0.0
11.0,7.0,0.0,2.0,7.0,5.0,0.043478260869565216,0.1111111111111111,0.0,0.0,0.0,0.9999999999,0.0,0.9999999998571428,2.321928094887362,1.3787834934861753,0.0,2.2516291673878226,2.321928094887362,2.94770277922009,0.7499999998125,2.0,0.0,0.4285714285102041,1.0,0.0,3.0,0.0,0.0,0.0,0.0
16.0,13.0,0.0,2.0,13.0,7.5,0.06324110671936758,0.20634920634920634,0.0,0.0,0.0,0.9999999999333333,0.0,0.9999999999230769,2.872905595320056,2.873140679513133,0.0,3.584962500721156,3.4594316186372973,3.6644977792004614,1.59999999968,2.0,0.0,0.6153846153372781,0.0,0.0,2.0,0.0,0.0,0.0,0.0
22.0,18.0,0.0,2.0,18.0,10.5,0.08695652173913043,0.2857142857142857,0.0,0.0,0.0,0.999999999952381,0.0,0.9999999999444444,3.3680424225727155,3.3082708345352603,0.0,3.7345216647797512,3.875,4.021928094887363,1.24999999984375,3.0,0.0,0.6111111110771605,1.0,0.0,3.0,0.0,0.0,0.0,0.0
15.0,11.0,0.0,2.0,11.0,7.0,0.05928853754940711,0.1746031746031746,0.0,0.0,0.0,0.9999999999285715,0.0,0.9999999999090909,3.521640636343318,3.095795255000934,0.0,3.3219280948873626,3.169925001442312,3.7004397181410926,1.7499999995625,3.0,0.0,0.8181818181074381,0.0,1.0,3.0,0.0,0.0,0.0,0.0
8.0,4.0,0.0,2.0,4.0,3.5,0.03162055335968379,0.06349206349206349,0.0,0.0,0.0,0.9999999998571428,0.0,0.99999999975,2.8073549220576037,2.0,0.0,1.584962500721156,1.0,2.584962500721156,2.9999999969999998,2.0,0.0,0.99999999975,1.0,0.0,3.0,0.0,0.0,0.0,0.0
12.0,9.0,0.0,2.0,9.0,5.5,0.04743083003952569,0.14285714285714285,0.0,0.0,0.0,0.9999999999090909,0.0,0.9999999998888889,3.2776134368191157,2.94770277922009,0.0,3.0,2.8073549220576037,3.3219280948873626,9000000000.0,9.0,0.0,0.8888888887901234,1.0,1.0,2.0,0.0,0.0,0.0,0.0
11.0,8.0,0.0,2.0,8.0,5.0,0.043478260869565216,0.12698412698412698,0.0,0.0,0.0,0.9999999999,0.0,0.999999999875,3.1219280948873624,3.0,0.0,2.8073549220576037,2.584962500721156,3.169925001442312,1.6666666661111111,2.0,0.0,0.999999999875,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15.0,11.0,0.0,2.0,11.0,7.0,0.05928853754940711,0.1746031746031746,0.0,0.0,0.07142857142346938,0.928571428505102,0.0,0.9090909090082645,3.4677201004744993,3.2776134368191157,0.0,3.3219280948873626,3.169925001442312,3.7004397181410926,0.9999999998,2.0,0.0,0.9090909090082645,1.0,0.0,3.0,0.0,0.0,0.0,0.0
23.0,19.0,0.0,2.0,19.0,11.0,0.09090909090909091,0.30158730158730157,0.0,0.0,0.0,0.9999999999545455,0.0,0.9999999999473684,3.447401504705915,3.326360407952694,0.0,4.058813890331201,4.087462841250339,4.297079327540665,1.1111111109876544,2.0,0.0,0.5789473683905817,1.0,0.0,3.0,0.0,0.0,0.0,0.0
22.0,18.0,0.0,2.0,18.0,10.5,0.08695652173913043,0.2857142857142857,0.0,0.0,0.0,0.999999999952381,0.0,0.9999999999444444,3.52257158913636,3.377443751081734,0.0,4.087462841250339,4.0,4.321928094887363,2.59999999948,4.0,0.0,0.6666666666296296,1.0,0.0,3.0,0.0,0.0,0.0,0.0
19.0,3.0,12.0,3.0,12.0,5.666666666666667,0.07509881422924901,0.19047619047619047,0.0,0.0,0.0,0.9999999999411765,0.0,0.9999999996666666,3.616874605956222,1.584962500721156,3.4182958340544896,1.0,-0.0,4.0,1.9999999979999998,1.0,0.0,0.9999999996666666,1.0,0.0,2.0,1.0,1.0,0.0,0.0
15.0,11.0,0.0,2.0,11.0,7.0,0.05928853754940711,0.1746031746031746,0.0,0.0,0.0,0.9999999999285715,0.0,0.9999999999090909,3.1820058147602133,3.095795255000934,0.0,3.3219280948873626,3.169925001442312,3.7004397181410926,1.7499999995625,4.0,0.0,0.8181818181074381,1.0,0.0,3.0,0.0,0.0,0.0,0.0
10.0,6.0,0.0,2.0,6.0,4.5,0.039525691699604744,0.09523809523809523,0.0,0.0,0.0,0.9999999998888889,0.0,0.9999999998333333,2.94770277922009,2.584962500721156,0.0,2.321928094887362,2.0,3.0,0.9999999996666666,1.0,0.0,0.9999999998333333,1.0,0.0,3.0,0.0,0.0,0.0,0.0
20.0,16.0,0.0,2.0,16.0,9.5,0.07905138339920949,0.25396825396825395,0.0,0.0,0.10526315788919667,0.8947368420581717,0.0,0.8749999999453125,3.471354487013929,3.375,0.0,3.906890595608519,3.807354922057604,4.169925001442312,0.9999999998571428,2.0,0.0,0.6874999999570313,1.0,0.0,3.0,0.0,0.0,0.0,0.0
12.0,3.0,5.0,3.0,5.0,3.3333333333333335,0.04743083003952569,0.07936507936507936,0.0,0.0,0.0,0.9999999999,0.0,0.9999999996666666,2.1609640474436813,1.584962500721156,1.3709505944546687,1.0,-0.0,3.169925001442312,1.9999999979999998,1.0,0.0,0.9999999996666666,1.0,0.0,2.0,1.0,1.0,0.0,0.0
16.0,12.0,0.0,2.0,12.0,7.5,0.06324110671936758,0.19047619047619047,0.0,0.0,0.0,0.9999999999333333,0.0,0.9999999999166667,3.1898980954642875,2.918295834054489,0.0,3.4594316186372973,3.3219280948873626,3.807354922057604,1.3999999997199999,2.0,0.0,0.6666666666111111,1.0,0.0,3.0,0.0,0.0,0.0,0.0
18.0,14.0,0.0,2.0,14.0,8.5,0.07114624505928854,0.2222222222222222,0.0,0.0,0.0588235294083045,0.941176470532872,0.0,0.928571428505102,3.85216872360328,3.6644977792004614,0.0,3.7004397181410926,3.584962500721156,4.0,1.59999999968,2.0,0.0,0.928571428505102,1.0,0.0,3.0,0.0,0.0,0.0,0.0
13.0,9.0,0.0,2.0,9.0,6.0,0.05138339920948617,0.14285714285714285,0.0,0.0,0.0,0.9999999999166667,0.0,0.9999999998888889,3.2516291673878226,3.169925001442312,0.0,3.0,2.8073549220576037,3.2776134368191157,1.2499999996875,1.0,0.0,0.9999999998888889,1.0,0.0,3.0,0.0,0.0,0.0,0.0
15.0,11.0,0.0,2.0,11.0,7.0,0.05928853754940711,0.1746031746031746,0.0,0.0,0.0,0.9999999999285715,0.0,0.9999999999090909,3.1820058147602133,2.8453509366224368,0.0,3.1219280948873624,3.169925001442312,3.546593564294939,1.7499999995625,3.0,0.0,0.7272727272066115,1.0,0.0,3.0,0.0,0.0,0.0,0.0
12.0,8.0,0.0,2.0,8.0,5.5,0.04743083003952569,0.12698412698412698,0.0,0.0,0.0,0.9999999999090909,0.0,0.999999999875,3.2776134368191157,2.75,0.0,2.8073549220576037,2.584962500721156,3.3219280948873626,0.99999999975,2.0,0.0,0.874999999890625,1.0,0.0,3.0,0.0,0.0,0.0,0.0
18.0,15.0,0.0,2.0,15.0,8.5,0.07114624505928854,0.23809523809523808,0.0,0.0,0.0,0.9999999999411765,0.0,0.9999999999333333,3.1751231351134606,3.0062389286533895,0.0,3.6644977792004614,3.7004397181410926,3.875,1.49999999975,3.0,1.0,0.59999999996,0.0,0.0,2.0,0.0,0.0,0.0,0.0
14.0,9.0,0.0,2.0,9.0,6.5,0.05533596837944664,0.14285714285714285,0.0,0.0,0.0,0.9999999999230769,0.0,0.9999999998888889,3.3927474104487847,2.725480556997868,0.0,3.0,2.8073549220576037,3.584962500721156,1.2499999996875,2.0,0.0,0.777777777691358,1.0,0.0,4.0,0.0,0.0,0.0,0.0
17.0,13.0,0.0,2.0,13.0,8.0,0.06719367588932806,0.20634920634920634,0.0,0.0,0.0,0.9999999999375,0.0,0.9999999999230769,3.577819531114783,3.334679141051595,0.0,3.584962500721156,3.4594316186372973,3.906890595608519,1.59999999968,2.0,1.0,0.8461538460887574,1.0,0.0,3.0,0.0,0.0,0.0,0.0
16.0,12.0,0.0,2.0,12.0,7.5,0.06324110671936758,0.19047619047619047,0.0,0.0,0.0,0.9999999999333333,0.0,0.9999999999166667,3.456564762130954,3.188721875540867,0.0,3.4594316186372973,3.3219280948873626,3.807354922057604,1.3999999997199999,2.0,0.0,0.8333333332638889,1.0,0.0,3.0,0.0,0.0,0.0,0.0
